Year,State,County,Latitude,Longitude,Maxtemp
1997,CA,Shasta,40.760521999999995,122.04355,310.41881276272824
1997,CA,Lassen,40.721089,120.629931,307.10596337309363
1997,NV,Washoe,40.703311,119.710315,307.5389812041876
1997,NV,Humboldt,41.407914,118.12759199999999,308.54539578274034
1997,NV,Eureka,39.977788000000004,116.272208,306.19631008220904
1997,NV,Lander,39.900211,117.04723999999999,307.2462801386823
1997,NV,Elko,41.141133,115.351424,305.5274435242707
1997,NV,White Pine,39.417804,114.900945,305.29394543901844
1997,NV,Lincoln,37.634605,114.863037,309.29902667822415
1997,CA,Mono,37.915836,118.87516699999999,302.24614220023517
1997,AZ,Mohave,35.717705,113.74968899999999,312.9702943221864
1997,NV,Clark,36.214236,115.013819,313.9401001470516
1997,AZ,Yuma,32.773942,113.910905,318.660276279892
1997,CA,Riverside,33.729828000000005,116.00223899999999,316.46743954276894
1997,CA,Los Angeles,34.196397999999995,118.26186200000001,312.3494897067297
1997,CA,Ventura,34.358742,119.13314299999999,312.25048699645237
1997,CA,Kern,35.346629,118.729506,314.08046918610836
1997,CA,Santa Barbara,34.537378000000004,120.03848500000001,309.9807759601692
1997,TX,Pecos,30.770894000000002,102.71986,310.9603522056933
1997,CO,Las Animas,37.318831,104.04411,307.4399363313289
1997,NM,Chaves,33.361605,104.469837,310.9120816881256
1997,NM,Cibola,34.93205,108.00025500000001,306.1946599374276
1997,AZ,Pima,32.128237,111.783018,315.7856448856493
1997,AZ,Maricopa,33.346540999999995,112.495534,317.7901225132652
1997,AZ,Coconino,35.829692,111.773728,309.1529020005492
1997,UT,Kane,37.275118,111.81541299999999,309.00090978970525
1997,UT,San Juan,37.623064,109.78931999999999,309.59822119697645
1997,NM,Rio Arriba,36.509669,106.693983,303.66357119899067
1997,CO,Garfield,39.599352,107.90978,302.5367125813958
1997,CO,Rio Blanco,39.972606,108.20068500000001,304.5157027367444
1997,UT,Garfield,37.831621999999996,111.45088600000001,306.2659287109415
1997,UT,Juab,39.710827,112.79426200000002,308.7036797432263
1997,UT,Uintah,40.125887,109.517748,307.2397832984193
1997,WY,Lincoln,42.228788,110.679842,301.7206711109603
1997,WY,Fremont,43.055303,108.605531,303.5999289373707
1997,WY,Sweetwater,41.660339,108.875676,305.35150603603745
1997,WY,Carbon,41.703590000000005,106.933153,304.18208563147226
1997,NE,Cherry,42.566984999999995,101.072622,310.167000585923
1997,SD,Pennington,44.002349,102.823802,307.9637397131942
1997,FL,Monroe,25.601043,81.206777,307.9534626424331
1997,NY,Suffolk,40.943554,72.69221800000001,305.57738685391615
1997,ME,Hancock,44.564906,68.370703,304.5987450978807
1997,ME,Washington,44.967009000000004,67.60935400000001,304.9384083620579
1997,ME,Franklin,44.973012,70.444727,301.34283844994775
1997,ME,Cumberland,43.808347999999995,70.330375,304.4359172534083
1997,NH,Grafton,43.926488,71.842264,303.4927256654605
1997,VT,Caledonia,44.468790999999996,72.11216800000001,303.0440071589568
1997,VT,Essex,44.724021,71.732736,301.5685824369072
1997,NH,Coos,44.652419,71.289383,300.91164352553056
1997,ME,Piscataquis,45.917678,69.104548,303.0238908791701
1997,NY,Essex,44.108971000000004,73.777573,303.5529054743113
1997,NY,Franklin,44.594374,74.31067,303.25577809900625
1997,NY,Clinton,44.75271,73.705648,303.7981372719116
1997,NY,St. Lawrence,44.488113,75.074311,304.7227712145145
1997,MI,Presque Isle,45.489515000000004,83.384019,308.1304771381685
1997,MI,Chippewa,46.321819,84.52063000000001,303.9432960235923
1997,MI,Mackinac,46.167981,85.303756,303.426538168077
1997,MI,Charlevoix,45.513164,85.45039200000001,306.321029419846
1997,MI,Delta,45.805101,86.90137299999999,304.3868871706288
1997,MI,Schoolcraft,46.020758,86.199352,305.5805035680502
1997,MI,Alger,47.080077,86.56410799999999,305.89235701150886
1997,MI,Marquette,46.656597,87.584028,304.26547919521647
1997,MI,Menominee,45.544174,87.50989200000001,304.85734033546015
1997,WI,Marinette,45.346899,87.991198,304.6811203499075
1997,WI,Langlade,45.259204,89.06819,303.44161302794436
1997,WI,Oneida,45.713791,89.536693,303.1329675304345
1997,MI,Gogebic,46.488054,89.788314,303.56981571242403
1997,WI,Vilas,46.049848,89.501254,303.05184276596805
1997,MI,Houghton,46.998305,88.652066,304.0033000932905
1997,MI,Ontonagon,47.216604,89.500461,304.42602223739954
1997,MI,Keweenaw,47.681981,88.148802,302.83588503068813
1997,MN,Lake,47.517111,91.411704,304.64221197855613
1997,MN,Cook,47.538571000000005,90.29019,303.4952632214924
1997,WI,Ashland,46.546291,90.665154,304.38836593132936
1997,WI,Taylor,45.211656,90.504853,304.3428092448972
1997,WI,Rusk,45.472734,91.13674499999999,305.0854562461327
1997,WI,Douglas,46.463316,91.89258000000001,305.62860307108605
1997,WI,Bayfield,46.634199,91.17728199999999,306.05783294549525
1997,MN,Aitkin,46.602446,93.41976,305.32666281745367
1997,WI,Burnett,45.865255,92.36797800000001,306.31571058994047
1997,WI,Polk,45.46803,92.453154,306.31965200243735
1997,MN,Stearns,45.555234999999996,94.61048199999999,307.5466017364095
1997,MN,Morrison,46.020484,94.26661899999999,306.88078357125613
1997,MN,Cass,46.951427,94.333773,305.13398960850037
1997,MN,Beltrami,47.878825,94.986698,304.85399818482387
1997,MN,Itasca,47.490843,93.613128,304.98777793606257
1997,MN,Koochiching,48.245490000000004,93.782842,304.82107380454664
1997,MN,Lake of the Woods,48.7681,94.904634,304.8291378637791
1997,ND,Cavalier,48.768439,98.46379,305.0760598398312
1997,ND,Walsh,48.376979,97.72223000000001,307.09819448341665
1997,ND,Grand Forks,47.926003,97.450851,306.8528293381276
1997,MN,Marshall,48.362728000000004,96.357761,305.96675188195627
1997,MN,Roseau,48.761066,95.82153000000001,305.0681379041628
1997,MN,Pennington,48.069247,96.037725,305.3759421333292
1997,MN,Polk,47.774254,96.40002700000001,305.6147007257804
1997,MN,Clearwater,47.575873,95.371117,304.7015970492192
1997,MN,Becker,46.937629,95.74175699999999,305.15886362317553
1997,MN,Wilkin,46.362334999999995,96.47665699999999,307.10587744330815
1997,MN,Otter Tail,46.405725,95.714578,305.820855768321
1997,SD,Grant,45.172637,96.772261,307.7216627915865
1997,SD,Roberts,45.623397,96.947551,307.73290672321576
1997,SD,Day,45.362283000000005,97.593734,307.4859932198509
1997,ND,Richland,46.265219,96.93796,307.38133655162966
1997,ND,Cass,46.927003000000006,97.252375,307.13291421404887
1997,ND,Barnes,46.94255,98.070195,307.11113159903607
1997,ND,Logan,46.469278,99.50458499999999,307.83753392882284
1997,ND,Dickey,46.107756,98.49651800000001,307.66190709266624
1997,ND,LaMoure,46.464195000000004,98.526057,307.545360316464
1997,SD,Brown,45.589254,98.352175,308.19911829963013
1997,SD,Edmunds,45.41168,99.205362,307.683805571599
1997,SD,McPherson,45.784248999999996,99.211421,307.84995657939527
1997,SD,Potter,45.064276,99.94963100000001,308.18649008609316
1997,ND,Morton,46.713789,101.27974300000001,309.9363900203936
1997,ND,McLean,47.653055,101.42179399999999,309.6958708222445
1997,ND,Burleigh,46.971843,100.462001,309.1175754355931
1997,ND,Kidder,46.935385,99.742727,308.58828124844365
1997,ND,Stutsman,46.971103,98.957592,307.9635676693229
1997,ND,Ramsey,48.265551,98.737329,306.0203895865812
1997,ND,Benson,48.071738,99.361987,306.7070766918985
1997,ND,McHenry,48.233841999999996,100.633267,308.70944559189815
1997,ND,Bottineau,48.794412,100.831257,307.43143926003705
1997,ND,Ward,48.216685999999996,101.540537,309.0738343315867
1997,ND,Williams,48.345867,103.4874,310.57619561168457
1997,MT,Daniels,48.794429,105.54173899999999,308.4442642887547
1997,MT,Roosevelt,48.282747,104.99517,310.5958072427605
1997,MT,Sheridan,48.705523,104.533913,309.7591965487021
1997,MT,Richland,47.785513,104.563387,311.1700823826119
1997,ND,Golden Valley,46.938924,103.844612,310.41189231518416
1997,ND,Billings,47.009283,103.364924,310.4435869157461
1997,ND,McKenzie,47.742475,103.403215,311.2784925923427
1997,ND,Dunn,47.35461,102.612365,310.72905628681644
1997,ND,Mercer,47.303278999999996,101.82076500000001,310.50840662933274
1997,ND,Hettinger,46.434939,102.45838499999999,309.85392198888354
1997,ND,Stark,46.817031,102.662026,309.878047989182
1997,ND,Adams,46.096815,102.533198,309.28729424560083
1997,ND,Sioux,46.109282,101.047525,309.83974323492674
1997,SD,Corson,45.69834,101.176017,309.08952815240553
1997,SD,Dewey,45.150005,100.85221800000001,308.89914321152617
1997,SD,Ziebach,44.981666,101.669225,309.42479511688595
1997,SD,Meade,44.606792,102.715864,308.871234656194
1997,SD,Butte,44.896435,103.501762,309.03511814891584
1997,SD,Harding,45.596612,103.473867,309.11233322055375
1997,SD,Perkins,45.483387,102.467995,309.1699958990532
1997,ND,Slope,46.445834000000005,103.462462,310.0565534970951
1997,ND,Bowman,46.107807,103.506586,309.344672507188
1997,MT,Fallon,46.318184,104.40571800000001,310.27362239126387
1997,MT,Powder River,45.40889,105.555259,309.0832399644524
1997,MT,Carter,45.516825,104.51532399999999,309.1490912017661
1997,WY,Crook,44.589265999999995,104.567298,307.3006695521228
1997,WY,Campbell,44.241321,105.552029,308.0242806862166
1997,WY,Johnson,44.044048,106.58854099999999,305.0425619458261
1997,WY,Sheridan,44.781369,106.88121100000001,304.8145398347987
1997,MT,Dawson,47.272425,104.901027,310.5855598720034
1997,MT,Prairie,46.852434,105.375808,310.64357072906506
1997,MT,McCone,47.629628000000004,105.757222,310.61184495658364
1997,MT,Phillips,48.250155,107.92883300000001,309.28056592699187
1997,MT,Petroleum,47.141917,108.226575,309.58764052072047
1997,MT,Blaine,48.428282,108.967648,308.78480834833647
1997,MT,Fergus,47.222997,109.22328,307.59255097882425
1997,MT,Chouteau,47.886837,110.43618899999998,309.0552615537728
1997,MT,Cascade,47.316443,111.350571,306.23980549619586
1997,MT,Meagher,46.585706,110.92178100000001,302.09305617788414
1997,MT,Golden Valley,46.380624,109.174586,306.37241356036486
1997,MT,Musselshell,46.505665,108.436982,308.2552313345017
1997,MT,Yellowstone,45.936987,108.276656,308.320710403316
1997,MT,Carbon,45.224475,109.02855100000001,303.6808055728876
1997,WY,Washakie,43.878831,107.66905200000001,306.1378121959508
1997,WY,Big Horn,44.525653999999996,107.993321,304.506901131007
1997,WY,Hot Springs,43.720871,108.435652,304.6988491109211
1997,MT,Stillwater,45.663496,109.391752,304.58687070269224
1997,MT,Sweet Grass,45.81306,109.94131200000001,303.0764119147679
1997,MT,Madison,45.319288,111.917328,300.70739872585125
1997,WY,Teton,44.049321,110.588102,298.4533784374808
1997,ID,Fremont,44.218090999999994,111.484429,302.9343322198667
1997,ID,Bonneville,43.395171000000005,111.62187800000001,303.45660502478984
1997,ID,Bingham,43.216357,112.399206,305.9724382684616
1997,ID,Butte,43.6851,113.177627,304.5465583272448
1997,ID,Clark,44.286251,112.36112,302.4026207162278
1997,MT,Jefferson,46.126557,112.056771,301.52675729050094
1997,MT,Broadwater,46.334476,111.496103,303.62057340783616
1997,MT,Deer Lodge,46.099059000000004,113.13910800000001,300.6567348810789
1997,MT,Granite,46.395358,113.425683,301.7107120838012
1997,MT,Missoula,47.027263,113.89268100000001,303.10973422036614
1997,MT,Ravalli,46.079298,114.11906499999999,302.5771323702883
1997,ID,Clearwater,46.67257,115.6535,305.35947944235835
1997,ID,Shoshone,47.347694,115.88509199999999,303.75017443322025
1997,MT,Mineral,47.155213,115.06455,304.25701032923075
1997,ID,Kootenai,47.677113,116.69491799999999,306.15730717846765
1997,WA,Stevens,48.390648,117.854897,307.94078308072187
1997,WA,Pend Oreille,48.543877,117.232183,305.574880445606
1997,ID,Bonner,48.312512,116.59693999999999,305.4615631103516
1997,MT,Lincoln,48.542232,115.404343,304.36201277405496
1997,MT,Sanders,47.756469,115.180225,304.71097346044576
1997,MT,Lake,47.642901,114.08368700000001,304.5697489515046
1997,MT,Glacier,48.705671,112.990502,304.33653460807926
1997,MT,Teton,47.819035,112.281725,305.2911837479634
1997,MT,Pondera,48.230312,112.219928,306.7812636089872
1997,MT,Hill,48.628331,110.106372,309.3972899737077
1997,MT,Liberty,48.559653999999995,111.036924,308.7360658423592
1997,MT,Toole,48.645052,111.733493,308.57685506947587
1997,WA,Whatcom,48.842653000000006,121.83643300000001,301.60849586610414
1997,WA,Skagit,48.493066,121.816278,301.3457038590942
1997,WA,Clallam,48.113009000000005,123.93061100000001,300.8877086045983
1997,WA,Pierce,47.040715999999996,122.144709,302.63922172466306
1997,WA,Jefferson,47.802640999999994,123.52181000000002,300.116803192037
1997,WA,Grays Harbor,47.142786,123.82704299999999,302.10511738150103
1997,WA,Skamania,46.024782,121.953227,302.55595356566397
1997,WA,Lewis,46.580071000000004,122.377444,303.8947936489518
1997,WA,Yakima,46.456558,120.740145,307.5258827716093
1997,WA,Franklin,46.53458,118.906944,311.0983256761324
1997,WA,Grant,47.213633,119.46778799999998,310.62574761977794
1997,WA,Kittitas,47.124444,120.67671399999999,305.9987004724068
1997,WA,King,47.493553999999996,121.832375,302.2293380420336
1997,WA,Snohomish,48.054913,121.76641200000002,301.42161844304286
1997,WA,Chelan,47.859891999999995,120.61854299999999,303.9121719042409
1997,WA,Douglas,47.735865999999994,119.69588,309.17550776892966
1997,WA,Okanogan,48.550971000000004,119.69103500000001,305.10365857606604
1997,WA,Ferry,48.437246,118.517074,307.0877357815049
1997,WA,Spokane,47.620379,117.40439199999999,308.7597182924703
1997,WA,Lincoln,47.582718,118.41766799999999,309.5890597394311
1997,WA,Adams,47.00484,118.533308,310.9060553297856
1997,WA,Whitman,46.903321999999996,117.522962,310.39995559636884
1997,WA,Walla Walla,46.254606,118.480374,311.16188571898164
1997,WA,Benton,46.228072,119.51686399999998,311.5381079486283
1997,OR,Umatilla,45.5912,118.73388,308.554595797422
1997,OR,Union,45.304047,117.99913600000001,306.150895122647
1997,OR,Wallowa,45.593753,117.18558,306.10519256716486
1997,OR,Baker,44.703427000000005,117.691933,306.5643702628755
1997,ID,Washington,44.448213,116.79783,308.3513071719717
1997,ID,Adams,44.884583,116.431873,305.78067332503485
1997,ID,Blaine,43.394482,113.95528999999999,304.268420075018
1997,ID,Minidoka,42.856937,113.64001,308.0696422292056
1997,ID,Lincoln,42.986181,114.153899,308.5936245414496
1997,ID,Twin Falls,42.352309000000005,114.66563899999998,307.58356030600004
1997,ID,Ada,43.447860999999996,116.244456,310.5044861071982
1997,ID,Camas,43.463396,114.804427,303.1892708001132
1997,ID,Boise,43.987275,115.71511100000001,304.98057421986323
1997,ID,Canyon,43.623051000000004,116.708527,311.1261045342367
1997,OR,Deschutes,43.915118,121.225575,306.7051872530364
1997,OR,Crook,44.163053999999995,120.37158500000001,307.4680899574125
1997,OR,Grant,44.496326,119.01405700000001,305.98534844430975
1997,OR,Wheeler,44.736411,120.026875,307.7758380308364
1997,OR,Morrow,45.425496,119.60231100000001,309.1741579181624
1997,WA,Klickitat,45.869509,120.78011699999999,309.568237493146
1997,OR,Gilliam,45.381665999999996,120.211851,310.5234342918191
1997,OR,Sherman,45.399215999999996,120.67851200000001,310.9840311137256
1997,OR,Wasco,45.164536,121.16506899999999,309.2478195104287
1997,OR,Jefferson,44.64379,121.183021,308.6240016789548
1997,OR,Marion,44.900898,122.57626,304.57119553783923
1997,OR,Clackamas,45.160493,122.195127,303.5519599060076
1997,OR,Linn,44.494824,122.543756,304.6210850862776
1997,OR,Coos,43.184193,124.09255700000001,301.4553919554849
1997,CA,Modoc,41.592919,120.71837,307.312187353876
1997,OR,Jackson,42.411782,122.675797,305.8360912565744
1997,OR,Josephine,42.385382,123.597245,307.07988396895274
1997,CA,Del Norte,41.749903,123.980998,301.9149842317475
1997,OR,Curry,42.466671000000005,124.21140700000001,303.39234205189916
1997,OR,Lincoln,44.641076,123.91118300000001,300.95728479005174
1997,OR,Tillamook,45.455743,123.759327,301.3852788856448
1997,CA,Tehama,40.126156,122.232276,311.98226142667363
1997,CA,Glenn,39.602546000000004,122.4017,313.48222287179976
1997,CA,Lake,39.094802,122.746757,312.7732602338305
1997,CA,Sonoma,38.532574,122.945194,308.0164964607753
1997,CA,Colusa,39.177739,122.237563,314.93502527346635
1997,CA,Solano,38.267226,121.939594,313.19714077953233
1997,CA,Yolo,38.679268,121.903178,315.7474145131588
1997,CA,Contra Costa,37.919478999999995,121.95154299999999,310.97368841233737
1997,CA,Santa Clara,37.220777000000005,121.69062199999999,311.6569518002615
1997,CA,Stanislaus,37.562384,121.002656,315.38209143888383
1997,CA,San Benito,36.610702,121.085296,313.6995468412952
1997,CA,Merced,37.194806,120.722802,315.8489652995891
1997,CA,Mariposa,37.570034,119.91286000000001,311.3400459935228
1997,CA,Madera,37.210039,119.749852,311.54277681258066
1997,CA,Tuolumne,38.021451,119.964708,306.5374135924901
1997,NV,Lyon,39.022214,119.19741699999999,309.02422750750617
1997,NV,Douglas,38.905128999999995,119.60901899999999,306.6142734550281
1997,CA,Amador,38.44355,120.653856,312.40544247521626
1997,CA,Calaveras,38.187844,120.55511499999999,313.35103339958266
1997,CA,Placer,39.062032,120.722718,309.0200364668814
1997,CA,El Dorado,38.785532,120.534398,309.8273185048033
1997,CA,Nevada,39.295190999999996,120.77344599999999,308.4678311764693
1997,CA,Sierra,39.576925,120.521993,305.8637954001719
1997,CA,Butte,39.665959,121.601919,312.9954337845745
1997,CA,Plumas,39.99517,120.829516,306.4348920110115
1997,NV,Pershing,40.439639,118.409477,309.59474058766824
1997,NV,Churchill,39.525701,118.27041899999999,310.07056755954613
1997,ID,Cassia,42.288635,113.605498,306.05474492654304
1997,UT,Box Elder,41.476021,113.052922,308.0824372133542
1997,UT,Tooele,40.467692,113.12401499999999,309.4012000051974
1997,UT,Millard,39.09454,113.52501399999998,309.1994898463908
1997,UT,Iron,37.882727,113.29005900000001,306.7319924983715
1997,UT,Beaver,38.357535,113.238948,307.04420913502537
1997,NV,Mineral,38.516647,118.416279,307.56081793761695
1997,NV,Esmeralda,37.778966,117.632382,308.06689506781504
1997,UT,Washington,37.262531,113.4878,309.32229931308484
1997,AZ,La Paz,33.727625,114.038793,318.3836385518518
1997,CA,Imperial,33.040816,115.355395,318.68300881480565
1997,CA,San Diego,33.023604,116.776117,312.2075451950894
1997,CA,Tulare,36.230453000000004,118.780542,308.3445452376223
1997,CA,San Luis Obispo,35.385227,120.44753999999999,312.4213067100636
1997,CA,Kings,36.072478000000004,119.81553000000001,316.52181806113254
1997,LA,Lafourche,29.491993,90.394849,309.072454799448
1997,LA,Terrebonne,29.333266,90.84419100000001,308.75377254953224
1997,LA,St. Mary,29.629348999999998,91.46380400000001,308.5071232095078
1997,LA,St. Martin,30.121433000000003,91.61148100000001,309.55174085933317
1997,LA,St. Landry,30.583440999999997,91.989275,309.9330739169523
1997,MS,Yazoo,32.765675,90.387928,310.1457369433588
1997,AR,Desha,33.828748,91.244427,310.09546150580866
1997,LA,Madison,32.365823999999996,91.240729,309.8983493599082
1997,LA,Bienville,32.344268,93.061513,309.30590241053835
1997,AR,Union,33.168219,92.598145,309.66208011945116
1997,TX,Bowie,33.446051000000004,94.422375,309.6789015495959
1997,LA,Caddo,32.577195,93.882423,309.44512136477965
1997,LA,Rapides,31.193203999999998,92.535953,309.77950478345286
1997,LA,Natchitoches,31.734982000000002,93.086106,309.55786155875705
1997,LA,Calcasieu,30.229559000000002,93.35801500000001,309.5855334151657
1997,LA,Cameron,29.871989000000003,93.165437,309.1333974725136
1997,TX,Galveston,29.228706,94.894865,308.4073667633293
1997,TX,Brazoria,29.167818,95.434647,309.7431981671976
1997,TX,Bell,31.042109999999997,97.481921,311.73707580595453
1997,TX,Harris,29.857273,95.39303699999999,310.67748662685574
1997,TX,Houston,31.323036,95.4216,310.44900770471145
1997,TX,Henderson,32.211633,95.853418,310.16405385120567
1997,OK,McCurtain,34.117073,94.766086,309.71086562299615
1997,TX,Navarro,32.04845,96.476908,311.1495038060917
1997,TX,Hill,31.98224,97.129886,311.2982204144978
1997,TX,Coryell,31.391177000000003,97.798022,311.69476843779506
1997,TX,Travis,30.239513,97.69126999999999,311.5483650428966
1997,TX,Bandera,29.755747999999997,99.26068199999999,310.5073829671985
1997,TX,Edwards,29.985877000000002,100.307373,311.38909849143835
1997,TX,Webb,27.770584000000003,99.32664100000001,314.5603923332648
1997,TX,Duval,27.681123,98.497393,314.46427474319245
1997,TX,Jim Wells,27.733515999999998,98.090814,314.19999871216424
1997,TX,Nueces,27.739406,97.52164300000001,311.9031607612967
1997,AZ,Cochise,31.881793,109.75412,311.7425944453642
1997,NM,Grant,32.732087,108.381504,309.28607546794063
1997,NM,Hidalgo,31.899658000000002,108.745729,312.1683982934319
1997,NM,Luna,32.184482,107.74663899999999,312.69007391464675
1997,NM,Otero,32.588776,105.781079,309.17409109150293
1997,NM,Eddy,32.457858,104.306471,311.97740717489415
1997,TX,Culberson,31.445909000000004,104.526945,310.92213859252837
1997,TX,Hudspeth,31.450868,105.377549,311.06128560109266
1997,TX,Presidio,30.005891,104.261619,309.9754339001626
1997,TX,Jeff Davis,30.617086999999998,104.18786,308.40729917894583
1997,TX,Brewster,29.808996999999998,103.25245799999999,310.75480596952684
1997,TX,Maverick,28.745216999999997,100.311368,314.4950024629175
1997,TX,Val Verde,29.884960999999997,101.14664599999999,312.80610363684264
1997,TX,Crockett,30.717532000000002,101.404211,311.46168263749524
1997,TX,Terrell,30.232332,102.072539,311.5661288144795
1997,TX,Tom Green,31.401583000000002,100.46135500000001,311.7118507237225
1997,TX,Reeves,31.308365999999996,103.71270600000001,313.2814361828756
1997,TX,Ward,31.513069,103.105113,313.4684145381209
1997,NM,Lea,32.795687,103.413271,311.8824986527228
1997,OK,Texas,36.741964,101.488434,313.2487966755106
1997,CO,Cheyenne,38.835387,102.604585,310.5904694126164
1997,CO,Kiowa,38.388465999999994,102.75621,311.4218394082272
1997,OK,Cimarron,36.755276,102.508735,311.4293556550621
1997,CO,Baca,37.303144,102.535457,311.2888336142541
1997,NM,Colfax,36.612963,104.640126,303.8688989050799
1997,CO,Lincoln,38.99374,103.50755500000001,309.9176366427912
1997,CO,Pueblo,38.170658,104.48989300000001,310.1169660331668
1997,CO,Fremont,38.455658,105.421438,304.39003684259444
1997,CO,Saguache,38.033952,106.246675,299.9053040952184
1997,CO,Conejos,37.213407000000004,106.176447,299.39419030258864
1997,CO,Costilla,37.277547,105.42894,301.24828182206693
1997,CO,Huerfano,37.687815,104.959928,303.74202384083793
1997,NM,Taos,36.576529,105.63798700000001,301.2436303889638
1997,NM,Santa Fe,35.513721999999994,105.96644099999999,305.5419402416865
1997,NM,Mora,35.982841,104.921898,303.86776368541155
1997,NM,Union,36.488085,103.475723,308.16294574401167
1997,NM,Harding,35.863152,103.829931,308.8396258655327
1997,NM,San Miguel,35.476876000000004,104.803515,307.0664798321501
1997,NM,Guadalupe,34.869782,104.784968,308.8535815965263
1997,NM,Quay,35.107018,103.548071,310.68419406367667
1997,NM,Roosevelt,34.021457,103.482725,310.61100536850523
1997,NM,De Baca,34.351428999999996,104.401527,310.42824093756235
1997,NM,Lincoln,33.740941,105.449083,307.9173498946517
1997,NM,Torrance,34.634644,105.84683600000001,307.16561502434763
1997,NM,Sierra,33.119479,107.18816100000001,309.8523120984928
1997,NM,Socorro,33.991614,106.939003,309.0814552659123
1997,NM,Bernalillo,35.054002000000004,106.66906499999999,308.42787448135465
1997,NM,Sandoval,35.685072999999996,106.882618,306.5235110187542
1997,NM,McKinley,35.573732,108.255307,306.2273455689442
1997,NM,Catron,33.901814,108.39209699999999,305.46695659492536
1997,AZ,Greenlee,33.238872,109.242323,309.21901934099543
1997,AZ,Graham,32.931828,109.87831000000001,311.20651392974696
1997,AZ,Gila,33.789618,110.81187,310.91798193912814
1997,AZ,Pinal,32.91891,111.36725700000001,316.16460759247144
1997,AZ,Yavapai,34.630044,112.573745,312.02395091785814
1997,CO,San Miguel,38.009374,108.42732600000001,302.8625668869555
1997,CO,Dolores,37.747602,108.530383,301.96649530614656
1997,CO,Montezuma,37.338025,108.595786,306.03164211924405
1997,NM,San Juan,36.511625,108.324578,308.2989662796923
1997,CO,Archuleta,37.202395,107.05086299999999,301.5020514699312
1997,CO,La Plata,37.287366999999996,107.83971799999999,302.1486346706215
1997,CO,Gunnison,38.669678999999995,107.07810800000001,299.00002837864366
1997,CO,Pitkin,39.217533,106.915943,298.33581356826414
1997,CO,Routt,40.48316,106.985289,301.37041535179264
1997,CO,Moffat,40.573984,108.204521,306.07031113110776
1997,CO,Mesa,39.019492,108.46183700000002,305.8677805807281
1997,CO,Montrose,38.413427,108.263042,305.80853124837296
1997,UT,Grand,38.974326,109.57345,309.26660390281984
1997,UT,Emery,39.009028,110.72111100000001,308.1945365501798
1997,UT,Wayne,38.261229,110.990323,308.17599711856775
1997,UT,Sevier,38.746825,111.81193,303.4390233966267
1997,UT,Utah,40.120409,111.668667,305.9279724579225
1997,UT,Wasatch,40.334884,111.16156799999999,301.48597555097547
1997,UT,Carbon,39.67005,110.59035700000001,304.40487419986545
1997,UT,Duchesne,40.289649,110.42983000000001,302.2059449969729
1997,UT,Summit,40.87206,110.96848600000001,300.51941539722196
1997,WY,Uinta,41.284726,110.558947,303.7016480746684
1997,UT,Weber,41.270355,111.875879,305.47951981413445
1997,UT,Rich,41.627598,111.240227,303.41460931951815
